YBR160W	YHR166C
YBR160W	YNL102W
YBR160W	YDR389W
YBR160W	YGL216W
YBR160W	YKL048C
YBR160W	YHR164C
YBR160W	YER129W
YBR160W	YLR035C
YBR160W	YPL209C
YBR160W	YGR035C
YBR160W	YGL097W
YBR160W	YPR018W
YBR160W	YLR314C
YBR160W	YDL113C
YBR160W	YNL309W
YBR160W	YLR182W
YBR160W	YBL013W
YBR160W	YPR111W
YBR160W	YPR174C
YBR160W	YLR131C
YBR160W	YDR501W
YBR160W	YLR425W
YBR160W	YCL027W
YBR160W	YLR430W
YBR160W	YKR089C
YBR160W	YJL076W
YBR160W	YLR319C
YBR160W	YIL101C
YBR160W	YDR123C
YBR160W	YMR036C
YBR160W	YOR066W
YBR160W	YPL194W
YBR160W	YDR027C
YBR160W	YIL031W
YBR160W	YER041W
YBR160W	YGL048C
YBR160W	YLR457C
YBR160W	YDL155W
YBR160W	YHR118C
YBR160W	YDL106C
YBR160W	YPR141C
YBR160W	YGL075C
YBR160W	YNL042W
YBR160W	YPL115C
YBR160W	YMR001C
YBR160W	YJL092W
YBR160W	YHR159W
YBR160W	YJL194W
YBR160W	YOL070C
YBR160W	YKL022C
YBR160W	YOR188W
YBR160W	YER167W
YBR160W	YDR356W
YBR160W	YEL065W
YBR160W	YDR001C
YBR160W	YHL035C
YBR160W	YBR038W
YBR160W	YDR130C
YBR160W	YOR037W
YBR160W	YGR221C
YBR160W	YPL155C
YBR160W	YDL140C
YBR160W	YJL060W
YBR160W	YKL042W
YBR160W	YKL108W
YBR160W	YOR208W
YBR160W	YER008C
YBR160W	YJL157C
YBR160W	YOR177C
YBR160W	YIL122W
YLR313C	YOR231W
YLR313C	YDL159W
YLR313C	YPL140C
YLR313C	YNR032C
YLR313C	YLR362W
YLR313C	YLR319C
YNR007C	YBL078C
YNR007C	YHR171W
YLL016W	YNL098C
YLL016W	YLR310C
YJR153W	YDR510W
YIR004W	YIL147C
YIR004W	YHR165C
YKL190W	YKL101W
YKL190W	YLR433C
YGL215W	YPL031C
YDR312W	YHR052W
YLR348C	YOR297C
YKL074C	YNL210W
YKL074C	YLR117C
YKL074C	YML046W
YKL074C	YGL035C
YKL074C	YMR125W
YKL074C	YLR116W
YKL074C	YLR357W
YKL074C	YDL043C
YKL074C	YPL105C
YKL074C	YPL016W
YKL074C	YBR172C
YAL023C	YDL093W
YAL023C	YDL095W
YNL152W	YMR032W
YNL152W	YBL007C
YFL045C	YDR510W
YDR141C	YCR077C
YGL135W	YHR084W
YJR044C	YPL240C
YLR219W	YPR119W
YFL010W	YBR109C
YGL141W	YFR010W
YDR083W	YOR001W
YDR083W	YNL189W
YDR083W	YLR347C
YDR083W	YGR095C
YDR083W	YDR083W
YDR083W	YDR280W
YMR009W	YIL061C
YDR168W	YFL029C
YDR168W	YJR032W
YDR168W	YPL240C
YDR168W	YOR027W
YDR168W	YLR362W
YDR168W	YOR061W
YDR168W	YDL108W
YDR168W	YDL028C
YDR168W	YDL017W
YOR156C	YJR076C
YOR156C	YFR037C
YOR156C	YLR033W
YOR156C	YDR510W
YOR156C	YPL174C
YOR156C	YPL020C
YOR156C	YLR310C
YOR156C	YLR314C
YOR156C	YDR303C
YOR156C	YPL161C
YOR156C	YAL032C
YOR156C	YJL092W
YOR156C	YJL020C
YOR156C	YDL064W
YOR156C	YHR156C
YDR363W	YPR108W
YDR363W	YDL097C
YDR363W	YIL075C
YDR363W	YDL007W
YDR363W	YER012W
YDR363W	YOR117W
YDR363W	YHR200W
YDR363W	YHR027C
YDR363W	YKL145W
YDR363W	YER021W
YDR363W	YGL048C
YDR363W	YFR052W
YDR363W	YDL147W
YDR363W	YDR427W
YDR363W	YOR261C
YDR363W	YDR394W
YDR363W	YFR004W
YDR363W	YDL042C
YDR363W	YOR259C
YFL021W	YJR066W
YFL021W	YPL240C
YLR362W	YDL159W
YLR362W	YBL075C
YLR362W	YBL016W
YLR362W	YER118C
YLR362W	YPL240C
YLR362W	YHL007C
YLR362W	YNL298W
YLR362W	YGR040W
YLR362W	YBR200W
YLR362W	YLR319C
YLR362W	YCL032W
YLR362W	YJL124C
YLR362W	YLR362W
YLR362W	YLL021W
YLR362W	YER124C
YLR362W	YJL128C
YLR362W	YDR103W
YLR362W	YMR186W
YKL126W	YDR490C
YPR118W	YPR118W
YPR118W	YHR152W
YPL024W	YLR234W
YPL024W	YMR190C
YOR009W	YPL240C
YIL108W	YPR154W
YKL052C	YML024W
YKL052C	YDR201W
YKL052C	YKR083C
YKL052C	YDR320C
YKL052C	YKL138C
YKL052C	YGR113W
YKL052C	YGL061C
YKL052C	YKR037C
YKL052C	YDR016C
YKL052C	YKL180W
YBR273C	YBR273C
YBR273C	YDL126C
YBR273C	YPL240C
YBR273C	YKL213C
YBR273C	YJL048C
YFR005C	YLL036C
YHL036W	YPL240C
YAL026C	YEL022W
YOL034W	YML023C
YOL034W	YJL092W
YOL034W	YDR288W
YOL034W	YER047C
YOL034W	YLR007W
YOL034W	YEL019C
YOL034W	YDR510W
YOL034W	YAL028W
YFR050C	YHR052W
YFR050C	YGR067C
YFR050C	YOL038W
YFR050C	YOR157C
YFR050C	YER016W
YFR050C	YER105C
YFR050C	YPR103W
YFR050C	YNL253W
YFR050C	YER094C
YFR050C	YBR270C
YFR050C	YER012W
YFR050C	YJL001W
YFR050C	YJL047C
YBL008W	YBR289W
YBL008W	YBR009C
YBL008W	YBL008W
YBL008W	YBR010W
YBL008W	YOR038C
YBL008W	YJL176C
YBL008W	YGR063C
YBL008W	YMR005W
YBL008W	YOR290C
YBL008W	YJL115W
YLR447C	YMR054W
YLR447C	YGR105W
YLR447C	YOR270C
YLR447C	YDL185W
YGR089W	YDL181W
YGR089W	YFL008W
YGR089W	YNL153C
YGR089W	YGR089W
YGR089W	YPR141C
YGR089W	YDR146C
YGR089W	YLR086W
YGR089W	YHL010C
YGR089W	YDR150W
YGR089W	YOR224C
YGR089W	YOR269W
YGR089W	YEL043W
YGL237C	YKL109W
YGL237C	YBL021C
YGL237C	YOR358W
YOL058W	YPR119W
YIL062C	YMR109W
YIL062C	YBR234C
YIL062C	YNR035C
YIL062C	YKL013C
YIL062C	YDL029W
YIL062C	YLR370C
YIL062C	YJR065C
YDR016C	YDR201W
YDR016C	YKR083C
YDR016C	YBR233W
YDR016C	YDR320C
YDR016C	YIL144W
YDR016C	YKL138C
YDR016C	YGR113W
YDR016C	YGL061C
YDR016C	YKR037C
YAR019C	YML064C
YAR019C	YPL240C
YAR019C	YFR028C
YAR019C	YPL124W
YAR019C	YGR092W
YAR019C	YIL106W
YAR019C	YAR019C
YDR299W	YGR218W
YDR299W	YCL059C
YDR299W	YGR090W
YDR299W	YDL148C
YDR299W	YDR365C
YJL149W	YOL133W
YJL149W	YAL032C
YJL149W	YDR328C
YJL149W	YDL132W
YBR182C	YLR113W
YBR182C	YPL089C
YBR202W	YLR274W
YBR202W	YJL194W
YBR202W	YEL032W
YBR202W	YIL150C
YBR202W	YMR043W
YBR202W	YDL017W
YBR202W	YCR086W
YBR202W	YLR103C
YBR202W	YPR019W
YBR202W	YBR202W
YBR202W	YBL023C
YBR202W	YMR048W
YNL239W	YHL002W
YDR410C	YNL098C
YBR280C	YDR328C
YNR032W	YMR028W
YNR045W	YGR222W
YNR045W	YMR257C
YOR093C	YNL118C
YNL288W	YPR072W
YNL288W	YGR092W
YNL288W	YCR093W
YNL288W	YDL165W
YNL288W	YNR052C
YNL288W	YGR134W
YNL288W	YER068W
YNL288W	YAL021C
YNL288W	YIL038C
YNL288W	YDR443C
YOR048C	YJL098W
YOR048C	YGL246C
YOR048C	YDR289C
YOR048C	YDR432W
YIL004C	YOR327C
YIL004C	YPR181C
YIL004C	YLR093C
YIL004C	YDL192W
YIL004C	YIL076W
YIL004C	YNL287W
YIL004C	YDR189W
YIL004C	YDL145C
YIL004C	YBL075C
YIL004C	YPL010W
YIL004C	YLR026C
YIL004C	YKL196C
YIL004C	YIL109C
YIL004C	YLR208W
YIL004C	YPL218W
YIL004C	YGL137W
YIL004C	YBL078C
YIL004C	YAR002C
YIL004C	YFR051C
YIL004C	YLR078C
YIL004C	YHL031C
YIL004C	YDL195W
YDL185W	YMR054W
YDL185W	YPL234C
YDL185W	YDR381W
YDL185W	YEL051W
YDL185W	YPR036W
YDL185W	YDR202C
YDL185W	YOR332W
YDL185W	YGR020C
YDL185W	YEL027W
YDL185W	YOR270C
YDL185W	YDR328C
YDL185W	YJR033C
YDL185W	YKL080W
YDL185W	YBR127C
YDL185W	YHR039C
YGR100W	YER082C
YGR100W	YFL005W
YGR100W	YBR247C
YGR100W	YLR262C
YGR100W	YCL059C
YGR100W	YDL148C
YIL106W	YDL155W
YIL106W	YPR119W
YIL106W	YGR092W
YIL106W	YDL028C
YIL106W	YNR052C
YIL106W	YPR111W
YOR075W	YGL098W
YOR075W	YPR119W
YOR075W	YDL126C
YOR075W	YNL258C
YOR075W	YDR189W
YOR075W	YGL145W
YOR075W	YBL050W
YOR075W	YLR440C
YOR075W	YDR498C
YDR404C	YJL140W
YDR404C	YOR151C
YDR404C	YDL140C
YDR404C	YML010W
YDR404C	YER125W
YDR404C	YNL251C
YDR404C	YLR071C
YDR404C	YGR005C
YDR404C	YGL070C
YDR404C	YIL021W
YDR404C	YPL129W
YDR404C	YJL168C
YLR188W	YGL181W
YLR188W	YLR188W
YGR084C	YHL004W
YLR352W	YDL132W
YJR115W	YCR009C
YJR115W	YDR388W
YBR069C	YPL151C
YHR141C	YMR138W
YHR141C	YPL240C
YLR355C	YDR510W
YNL242W	YJR022W
YNL242W	YDL149W
YJR093C	YHR135C
YJR093C	YNL222W
YJR093C	YKL059C
YJR093C	YLR115W
YJR093C	YGR156W
YJR093C	YAL043C
YJR093C	YER133W
YJR093C	YKR002W
YJR093C	YKL018W
YJR093C	YNL317W
YJR093C	YDR301W
YJR093C	YPR107C
YJR093C	YDR195W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YCR042C
YOL090W	YGR258C
YOL090W	YDR097C
YOL090W	YML095C
YOL090W	YCR092C
YOL090W	YNL082W
YOL090W	YIL143C
YOL090W	YMR201C
YOL090W	YMR167W
YOL090W	YOR033C
YOL090W	YER171W
YOL090W	YBR088C
YOL090W	YPL022W
YNL145W	YER146W
YNL145W	YCR077C
YNL145W	YOL149W
YNL145W	YJL124C
YNL145W	YNL118C
YJL091C	YPL240C
YJL091C	YHR019C
YJL091C	YCL061C
YJL091C	YJR100C
YJL091C	YOR254C
YJL091C	YDR170C
YJR140C	YEL015W
YJR140C	YMR005W
YJR140C	YFR021W
YJR140C	YGR274C
YOR033C	YMR167W
YOR033C	YPL240C
YBR191W	YDR510W
YBR191W	YGL246C
YBR191W	YNL124W
YMR164C	YBR083W
YMR164C	YER109C
YMR164C	YHR084W
YBR043C	YGR074W
YGL100W	YKL057C
YGL100W	YGL092W
YGL100W	YIL149C
YGL100W	YLR208W
YGL100W	YDL116W
YGL100W	YMR047C
YGL100W	YJR042W
YBR094W	YPL240C
YNL117W	YOL147C
YPR040W	YMR028W
YPR040W	YNL201C
YPR040W	YDL188C
YPR040W	YBL046W
YPR040W	YDR075W
YPR040W	YDL134C
YMR224C	YDR369C
YMR224C	YNL250W
YMR224C	YKR008W
YMR224C	YMR224C
YMR224C	YGR056W
YMR224C	YMR190C
YMR224C	YLR394W
YMR224C	YLR357W
YMR224C	YMR117C
YMR224C	YJL092W
YMR224C	YJL176C
YMR224C	YAR007C
YDR485C	YGR002C
YDR485C	YDR334W
YDR485C	YNL107W
YDR485C	YJL081C
YDR485C	YOL012C
YDR485C	YER112W
YDR485C	YDL030W
YNL321W	YPR119W
YBR035C	YPL240C
YHR007C	YER044C
YPL239W	YKL143W
YPL239W	YNL178W
YPR183W	YKL004W
YPR183W	YDR510W
YPR183W	YKL212W
YOR206W	YHR052W
YOR206W	YLR002C
YOR206W	YER006W
YOR206W	YDL014W
YOR206W	YPL093W
YOR206W	YER165W
YOR206W	YMR117C
YOR206W	YDR060W
YOR206W	YOR206W
YOR206W	YMR229C
YOR206W	YLR009W
YOR206W	YKL014C
YOR206W	YMR047C
YKR084C	YNL001W
YKR084C	YLR456W
YNL093W	YER136W
YNL093W	YNL044W
YNL093W	YGR172C
YNL093W	YNL263C
YNL093W	YPL240C
YCR046C	YHL004W
YOL001W	YFR034C
YOL001W	YGR233C
YOL001W	YPL031C
YOL001W	YDR146C
YBR089W	YPL240C
YLR075W	YHR052W
YLR075W	YLR150W
YLR075W	YDR418W
YLR075W	YEL054C
YLR075W	YDR077W
YLR075W	YOL011W
YLR075W	YDR365C
YLR075W	YBR247C
YLR075W	YHR066W
YLR075W	YLR153C
YLR075W	YKL014C
YLR075W	YMR127C
YLR075W	YNL124W
YLR075W	YIR012W
YLR075W	YHR170W
YLR075W	YJL109C
YLR075W	YGL246C
YLR075W	YNR053C
YLR075W	YGL099W
YLR075W	YDR091C
YDR507C	YNL166C
YDR507C	YJR076C
YDR507C	YDR201W
YDR507C	YJR083C
YDR507C	YBR267W
YDR507C	YPR119W
YDR507C	YOL069W
YDR507C	YDR507C
YDR507C	YLL054C
YDR507C	YBR072W
YDR507C	YCR002C
YDR507C	YHR107C
YDR507C	YDL225W
YDR507C	YLR314C
YDR507C	YNL078W
YDR507C	YCL032W
YDR507C	YKR048C
YPL224C	YDR510W
YEL007W	YDR510W
YNL232W	YHR081W
YNL232W	YOL021C
YNL232W	YGR095C
YNL232W	YDR280W
YNL232W	YOR001W
YBR089C	YCR084C
YBR089C	YPL248C
YBR089C	YPR052C
YBR089C	YML010W
YKL204W	YJL080C
YDL042C	YLR442C
YDL042C	YOR341W
YDL042C	YDR440W
YDL042C	YDL003W
YDL042C	YIL150C
YDL042C	YKR101W
YDL042C	YFR028C
YDL042C	YOL017W
YDL042C	YDR227W
YDL042C	YNL031C
YDL042C	YBR010W
YDL042C	YPL240C
YDL042C	YJL076W
YDL042C	YMR273C
YDL042C	YML109W
YDL042C	YNL030W
YDL042C	YBR009C
YDL042C	YDL042C
YDL042C	YDR110W
YDL042C	YPR010C
YPL248C	YER022W
YPL248C	YDR477W
YPL248C	YDR123C
YPL248C	YPL042C
YPL248C	YBR253W
YPL248C	YOR259C
YPL248C	YER148W
YPL248C	YOL148C
YPL248C	YOR117W
YPL248C	YGR252W
YPL248C	YBR020W
YPL248C	YKL145W
YPL248C	YDR392W
YPL248C	YDR394W
YPL248C	YPR086W
YPL248C	YPL248C
YPL248C	YGL112C
YPL248C	YBR198C
YPL248C	YGR104C
YPL248C	YOL051W
YPL248C	YDR296W
YPL248C	YDR448W
YPL248C	YOR174W
YPL248C	YDR167W
YPL248C	YDL007W
YPL248C	YHR041C
YPL248C	YDR145W
YPL248C	YML051W
YPL248C	YDR009W
YPL248C	YGL025C
YPL248C	YDR308C
YPL248C	YDL140C
YPL248C	YGL058W
YPL248C	YGL048C
YPL248C	YOR358W
YPL248C	YHR099W
YPL248C	YNL025C
YIL013C	YJL092W
YIL013C	YPL240C
YOR266W	YGR062C
YOR266W	YPL240C
YOL136C	YLL034C
YOL136C	YJL203W
YDL060W	YOR056C
YDL060W	YPL266W
YDL060W	YML010W
YDL060W	YKL054C
YDL060W	YBR247C
YDL060W	YPL204W
YDL060W	YNL207W
YDL060W	YGR162W
YDL060W	YOR204W
YDL060W	YMR315W
YDL060W	YOR145C
YDL060W	YPL012W
YLR002C	YOR243C
YLR002C	YLR274W
YLR002C	YLR002C
YLR002C	YER006W
YLR002C	YOR204W
YLR002C	YER165W
YLR002C	YML065W
YLR002C	YBL023C
YLR002C	YDR060W
YPR084W	YER125W
YMR029C	YJL092W
YMR029C	YFR008W
YMR029C	YMR052W
YGR186W	YBR154C
YGR186W	YOR151C
YGR186W	YER022W
YGR186W	YPR119W
YGR186W	YDL140C
YGR186W	YML010W
YGR186W	YKR062W
YGR186W	YMR277W
YGR186W	YGR186W
YGR186W	YGR005C
YGR186W	YKL028W
YGR186W	YIL021W
YGR186W	YPR056W
YGR186W	YPL129W
YGR186W	YNL124W
YGR186W	YDR510W
YKL084W	YGR181W
YNR052C	YPR072W
YNR052C	YJL141C
YNR052C	YNL221C
YNR052C	YGR092W
YNR052C	YCR093W
YNR052C	YDL165W
YNR052C	YBR088C
YNR052C	YDL160C
YNR052C	YGR134W
YNR052C	YER068W
YNR052C	YAL021C
YNR052C	YNL206C
YNR052C	YOL149W
YNR052C	YIL038C
YNR052C	YDR443C
YGR019W	YHR165C
YGL244W	YOL145C
YGL244W	YDL140C
YGL244W	YGL207W
YGL244W	YOR074C
YGL244W	YBR279W
YGL244W	YLR418C
YGL244W	YML010W
YGL244W	YML069W
YGL244W	YGL244W
YGL244W	YER164W
YGL244W	YOR123C
YGL244W	YER012W
YGL244W	YLR175W
YEL032W	YPR119W
YEL032W	YLR274W
YEL032W	YLR103C
YEL032W	YIL150C
YEL032W	YCR086W
YEL032W	YCL061C
YEL032W	YNL273W
YEL032W	YPR019W
YEL032W	YEL032W
YEL032W	YBL023C
YEL032W	YDL017W
YEL032W	YGL201C
YOL076W	YOL076W
YOL076W	YDL014W
YOL076W	YPR131C
YER110C	YLR293C
YER110C	YKL068W
YER110C	YOR098C
YER110C	YAR002W
YER110C	YKL195W
YER110C	YGR119C
YER110C	YPL075W
YER110C	YDR192C
YER110C	YOL127W
YER110C	YGR162W
YER110C	YNL031C
YER110C	YBR010W
YER110C	YNL030W
YER110C	YGL172W
YER110C	YMR047C
YER110C	YML007W
YER110C	YBR009C
YER110C	YOR185C
YER110C	YDR381W
YHR123W	YPL240C
YPL266W	YGR090W
YPL266W	YOR056C
YPL266W	YPR137W
YPL266W	YML010W
YPL266W	YBR247C
YPL266W	YPL204W
YPL266W	YNL207W
YPL266W	YHR196W
YPL266W	YCR057C
YPL266W	YER148W
YHR203C	YPR137W
YHR203C	YPR144C
YHR203C	YDR091C
YHR203C	YGR090W
YHR203C	YBR247C
YHR203C	YHR196W
YHR203C	YOR310C
YHR203C	YDR510W
YHR203C	YLL036C
YHR203C	YCR057C
YHR203C	YJL109C
YHR203C	YDR117C
YHR203C	YCL059C
YHR203C	YDL148C
YOR304W	YDR121W
YOR304W	YDR207C
YOR304W	YJL065C
YOR304W	YGL133W
YML112W	YKL139W
YML112W	YJL006C
YML112W	YNL118C
YHL010C	YHL010C
YOL016C	YBR109C
YGL241W	YOR098C
YGL241W	YDR225W
YGL241W	YOL012C
YGL241W	YJL092W
YGL241W	YKR048C
YGL241W	YDR224C
YGL241W	YPR086W
YGL241W	YBL003C
YGL241W	YER148W
YMR238W	YHR061C
YDL146W	YHR114W
YNL186W	YJL092W
YNL186W	YDR227W
YNL186W	YPL240C
YDR077W	YEL065W
YDR077W	YOR330C
YBL063W	YDR356W
YBL063W	YIL061C
YKR008W	YFR037C
YKR008W	YPR034W
YKR008W	YLR033W
YKR008W	YGL207W
YKR008W	YKR008W
YKR008W	YGR056W
YKR008W	YGR275W
YKR008W	YIL126W
YKR008W	YDR303C
YKR008W	YLR357W
YKR008W	YLR321C
YKR008W	YML127W
YKR008W	YMR091C
YKR008W	YCR052W
YKR008W	YMR033W
YKR008W	YER148W
YLR017W	YIL061C
YMR146C	YER025W
YMR146C	YMR309C
YMR146C	YLR192C
YMR146C	YOR361C
YMR146C	YNL062C
YMR146C	YDR429C
YMR146C	YMR146C
YMR146C	YDR510W
YMR146C	YPR041W
YMR146C	YNL244C
YMR146C	YBR079C
YDR226W	YDR510W
YDR057W	YDR144C
YDR057W	YMR307W
YKR064W	YPL240C
YLR097C	YOL133W
YLR097C	YDR328C
YLR097C	YDL132W
YDR108W	YKR068C
YJL036W	YAL030W
YJL036W	YDR425W
YJL036W	YLR423C
YJL036W	YDL113C
YLR426W	YPL151C
YER009W	YJL041W
YER009W	YLR293C
YER009W	YLR335W
YER009W	YOR098C
YDL155W	YFL009W
YDL155W	YLR131C
YDL155W	YLR079W
YDL155W	YPL267W
YDL155W	YGL003C
YDL155W	YDL132W
YDL155W	YGR092W
YDL155W	YLR310C
YDL155W	YNL161W
YDL155W	YCL029C
YDL155W	YDR146C
YDL155W	YGL197W
YDR246W	YKR068C
YMR310C	YHR089C
YMR310C	YGR283C
YLR163C	YHR024C
YOR198C	YPL255W
YOR198C	YJL080C
YOR198C	YER165W
YOR198C	YER148W
YLR115W	YER133W
YLR115W	YKL059C
YLR115W	YDR228C
YLR115W	YDL140C
YLR115W	YGR156W
YLR115W	YAL043C
YLR115W	YLR115W
YLR115W	YML010W
YLR115W	YKR002W
YLR115W	YKL018W
YLR115W	YNL317W
YLR115W	YDR301W
YLR115W	YGL044C
YLR115W	YDR195W
YLR115W	YGR047C
YLR115W	YDL094C
YLR115W	YLR277C
YLR115W	YNL222W
YLR115W	YCR042C
YLR115W	YDR510W
YML054C	YNR017W
YML054C	YIL070C
YPR070W	YGL151W
YPR070W	YOL135C
YPR070W	YNR010W
YPR070W	YBR193C
YPR070W	YDR308C
YPR070W	YGR104C
YPR070W	YLR071C
YPR070W	YOR174W
YPR070W	YDR167W
YPR070W	YPR168W
YPR070W	YPL042C
YPR070W	YER022W
YPR070W	YPL129W
YPR070W	YGL025C
YGL014W	YNL118C
YLL050C	YLL050C
YLL050C	YMR092C
YLL050C	YOR181W
YLL050C	YFL039C
YMR168C	YMR168C
YMR168C	YPL268W
YMR168C	YPL018W
YMR168C	YMR094W
YMR168C	YDR328C
YMR168C	YJR112W
YMR168C	YJR060W
